Time,PIR1,PIR2,PIR3,PIR4,PIR5,PIR6,LDR
2014-03-17T20:11:35.698Z,0,13,0,84,0,0,732
2014-03-17T20:11:45.711Z,21,0,0,6,0,0,732
2014-03-17T20:11:55.726Z,0,0,0,71,0,0,732
2014-03-17T20:12:05.744Z,0,0,0,5,0,0,732
2014-03-17T20:12:15.758Z,0,0,0,100,0,4,732
2014-03-17T20:12:25.772Z,15,0,0,3,0,76,732
2014-03-17T20:12:35.791Z,1,0,0,80,0,86,732
2014-03-17T20:12:45.805Z,0,0,0,5,0,71,732
2014-03-17T20:12:55.823Z,0,0,0,67,0,68,732
2014-03-17T20:13:05.836Z,2,0,0,31,0,54,732
2014-03-17T20:13:15.856Z,3,0,0,100,0,69,731
2014-03-17T20:13:25.870Z,0,0,0,0,0,61,733
2014-03-17T20:13:35.883Z,0,0,0,61,0,56,732
2014-03-17T20:13:45.902Z,0,0,0,80,0,79,732
2014-03-17T20:13:55.916Z,0,0,0,0,0,67,733
2014-03-17T20:14:05.934Z,0,0,0,84,0,57,731
2014-03-17T20:14:15.948Z,0,0,0,29,0,42,732
2014-03-17T20:14:25.963Z,0,0,0,36,0,49,732
2014-03-17T20:14:35.981Z,0,0,0,53,0,64,732
2014-03-17T20:14:45.994Z,0,0,0,41,0,61,732
2014-03-17T20:14:56.012Z,0,0,0,20,0,69,732
2014-03-17T20:15:06.027Z,0,0,0,70,0,67,732
2014-03-17T20:15:16.042Z,0,0,0,0,0,61,732
2014-03-17T20:15:26.059Z,0,0,0,71,0,58,732
2014-03-17T20:15:36.073Z,0,0,0,100,0,56,731
2014-03-17T20:15:46.092Z,0,0,0,0,0,71,733
2014-03-17T20:15:56.106Z,0,0,0,65,0,71,732
2014-03-17T20:16:06.119Z,0,0,0,31,0,60,732
2014-03-17T20:16:16.137Z,0,0,0,25,0,85,732
2014-03-17T20:16:26.153Z,0,0,0,87,0,63,732
2014-03-17T20:16:36.170Z,0,0,0,0,0,76,732
2014-03-17T20:16:46.184Z,28,0,0,67,0,50,732
2014-03-17T20:16:56.198Z,0,0,0,55,0,52,732
2014-03-17T20:17:06.217Z,0,0,0,25,0,53,732
2014-03-17T20:17:16.231Z,0,0,0,70,0,53,732
2014-03-17T20:17:26.249Z,0,0,0,0,0,27,731
2014-03-17T20:17:36.263Z,0,0,0,0,0,0,732
2014-03-17T20:17:46.278Z,0,0,0,0,0,8,732
2014-03-17T20:17:56.295Z,0,0,0,0,0,19,732
2014-03-17T20:18:06.309Z,0,0,0,33,0,0,732
2014-03-17T20:18:16.327Z,13,0,0,100,0,0,732
2014-03-17T20:18:26.342Z,13,0,0,57,0,0,732
2014-03-17T20:18:36.356Z,0,0,0,0,0,0,732
2014-03-17T20:18:46.374Z,0,0,0,0,0,0,732
2014-03-17T20:18:56.388Z,0,0,0,36,0,0,732
2014-03-17T20:19:06.403Z,0,0,0,100,0,0,732
2014-03-17T20:19:16.420Z,0,0,29,100,0,0,732
2014-03-17T20:19:26.435Z,0,0,20,92,0,0,731
2014-03-17T20:19:36.453Z,0,0,14,100,0,0,733
2014-03-17T20:19:46.467Z,0,0,0,39,0,0,733
2014-03-17T20:19:56.481Z,0,0,0,0,0,0,732
2014-03-17T20:20:06.499Z,0,0,0,0,0,0,732
2014-03-17T20:20:16.513Z,0,0,0,0,0,0,731
2014-03-17T20:20:26.527Z,0,0,0,100,0,0,732
2014-03-17T20:20:36.546Z,0,0,0,100,0,0,732
2014-03-17T20:20:46.560Z,0,0,0,100,0,0,733
2014-03-17T20:20:56.579Z,0,0,0,100,0,0,732
2014-03-17T20:21:06.592Z,0,0,0,0,0,0,732
2014-03-17T20:21:16.606Z,0,0,0,20,0,0,732
2014-03-17T20:21:26.624Z,0,0,0,90,0,0,732
2014-03-17T20:21:36.639Z,0,0,0,0,0,0,732
2014-03-17T20:21:46.653Z,0,0,0,32,0,0,732
2014-03-17T20:21:56.671Z,0,0,0,100,0,0,732
2014-03-17T20:22:06.685Z,0,0,0,0,0,0,732
2014-03-17T20:22:16.698Z,0,0,0,25,0,0,733
2014-03-17T20:22:26.717Z,0,0,0,83,0,0,732
2014-03-17T20:22:36.732Z,0,0,0,0,0,0,733
2014-03-17T20:22:46.749Z,0,0,0,0,0,0,733
2014-03-17T20:22:56.764Z,0,0,0,0,0,0,732
2014-03-17T20:23:06.778Z,0,0,0,75,0,0,733
2014-03-17T20:23:16.796Z,0,0,0,100,0,0,733
2014-03-17T20:23:26.809Z,0,0,0,100,0,0,732
2014-03-17T20:23:36.824Z,0,0,0,0,0,0,732
2014-03-17T20:23:46.843Z,0,0,0,0,0,0,732
2014-03-17T20:23:56.856Z,0,0,0,15,0,0,731
2014-03-17T20:24:06.874Z,0,0,0,100,0,0,733
2014-03-17T20:24:16.889Z,0,0,0,14,0,0,733
2014-03-17T20:24:26.903Z,0,0,0,0,0,0,733
2014-03-17T20:24:36.920Z,0,0,0,27,0,0,732
2014-03-17T20:24:46.935Z,0,0,0,100,0,0,731
2014-03-17T20:24:56.950Z,0,0,0,100,0,0,732
2014-03-17T20:25:06.968Z,0,0,0,0,0,0,732
2014-03-17T20:25:16.982Z,0,0,0,23,0,0,732
2014-03-17T20:25:26.995Z,0,0,0,0,0,0,732
2014-03-17T20:25:37.014Z,0,0,0,0,0,0,732
2014-03-17T20:25:47.028Z,0,0,0,0,0,0,732
2014-03-17T20:25:57.046Z,0,0,0,60,0,0,732
2014-03-17T20:26:07.060Z,0,0,0,100,0,0,731
2014-03-17T20:26:17.075Z,0,0,0,49,0,0,732
2014-03-17T20:26:27.092Z,0,0,0,0,0,0,732
2014-03-17T20:26:37.106Z,0,0,0,81,0,0,732
2014-03-17T20:26:47.120Z,0,0,0,33,0,0,732
2014-03-17T20:26:57.140Z,0,0,0,37,0,0,732
2014-03-17T20:27:07.153Z,0,0,0,29,0,0,732
2014-03-17T20:27:17.171Z,0,0,0,43,0,0,732
2014-03-17T20:27:27.185Z,18,0,0,100,0,0,732
2014-03-17T20:27:37.200Z,18,0,0,0,0,0,731
2014-03-17T20:27:47.217Z,0,0,0,0,0,0,733
2014-03-17T20:27:57.232Z,0,0,0,0,0,0,732
2014-03-17T20:28:07.246Z,0,0,0,48,0,0,732
2014-03-17T20:28:17.264Z,15,0,0,100,0,0,732
2014-03-17T20:28:27.278Z,14,7,0,100,0,0,732
2014-03-17T20:28:37.296Z,7,6,0,35,0,0,732
2014-03-17T20:28:47.311Z,11,0,0,3,11,0,732
2014-03-17T20:28:57.325Z,35,0,0,85,0,0,732
2014-03-17T20:29:07.343Z,15,0,0,100,0,0,731
2014-03-17T20:29:17.357Z,33,0,0,30,0,0,732
2014-03-17T20:29:27.376Z,3,0,0,0,0,0,732
2014-03-17T20:29:37.389Z,0,0,0,64,0,0,733
2014-03-17T20:29:47.403Z,0,0,0,23,0,0,732
2014-03-17T20:29:57.421Z,0,0,0,52,0,0,733
2014-03-17T20:30:07.437Z,28,0,0,24,0,0,732
2014-03-17T20:30:17.454Z,21,0,8,54,0,0,731
2014-03-17T20:30:27.468Z,11,0,21,47,0,0,732
2014-03-17T20:30:37.482Z,6,0,12,77,0,0,732
2014-03-17T20:30:47.500Z,0,0,0,0,0,0,732
2014-03-17T20:30:57.514Z,0,0,0,39,0,0,732
2014-03-17T20:31:07.529Z,0,0,0,82,0,0,731
2014-03-17T20:31:17.547Z,11,0,0,0,0,0,731
2014-03-17T20:31:27.561Z,3,0,0,29,0,0,732
2014-03-17T20:31:37.579Z,0,0,0,100,0,0,733
2014-03-17T20:31:47.593Z,15,0,0,100,0,0,732
2014-03-17T20:31:57.607Z,0,0,0,100,14,0,732
2014-03-17T20:32:07.626Z,0,0,0,10,0,0,732
2014-03-17T20:32:17.640Z,0,0,0,1,0,0,732
2014-03-17T20:32:27.654Z,0,0,0,75,0,0,733
2014-03-17T20:32:37.671Z,0,0,0,47,0,0,732
2014-03-17T20:32:47.686Z,0,0,0,18,0,0,732
2014-03-17T20:32:57.704Z,0,0,0,63,0,0,733
2014-03-17T20:33:07.718Z,0,0,0,24,0,0,732
2014-03-17T20:33:17.732Z,0,0,0,33,11,0,732
2014-03-17T20:33:27.751Z,0,0,0,65,0,0,732
2014-03-17T20:33:37.765Z,0,0,0,39,0,0,732
2014-03-17T20:33:47.779Z,0,0,0,24,13,0,732
2014-03-17T20:33:57.796Z,0,0,0,43,2,0,731
2014-03-17T20:34:07.811Z,0,0,0,60,19,0,732
2014-03-17T20:34:17.830Z,0,0,0,43,21,0,732
2014-03-17T20:34:27.843Z,0,0,0,28,34,0,733
2014-03-17T20:34:37.857Z,0,0,0,27,7,0,732
2014-03-17T20:34:47.876Z,0,0,0,80,34,0,732
2014-03-17T20:34:57.889Z,0,0,0,16,14,0,732
2014-03-17T20:35:07.907Z,0,0,0,81,15,0,731
2014-03-17T20:35:17.922Z,0,0,0,4,8,0,732
2014-03-17T20:35:27.937Z,0,0,0,88,5,0,732
2014-03-17T20:35:37.955Z,0,0,0,0,0,0,732
2014-03-17T20:35:47.968Z,0,0,0,88,0,0,732
2014-03-17T20:35:57.983Z,0,0,0,24,0,0,732
2014-03-17T20:36:08.001Z,0,0,0,52,0,11,732
2014-03-17T20:36:18.015Z,0,0,0,45,7,53,732
2014-03-17T20:36:28.033Z,0,0,0,30,21,54,732
2014-03-17T20:36:38.048Z,0,0,0,25,22,53,732
2014-03-17T20:36:48.062Z,0,0,0,63,13,20,732
2014-03-17T20:36:58.080Z,0,0,0,0,25,0,732
2014-03-17T20:37:08.093Z,0,0,0,0,36,0,732
2014-03-17T20:37:18.112Z,0,0,2,66,27,0,732
2014-03-17T20:37:28.127Z,0,0,0,100,0,0,732
2014-03-17T20:37:38.140Z,14,0,0,52,0,0,732
2014-03-17T20:37:48.158Z,0,0,0,0,0,0,732
2014-03-17T20:37:58.173Z,0,0,2,0,0,0,732
2014-03-17T20:38:08.191Z,0,0,0,100,0,0,732
2014-03-17T20:38:18.204Z,0,0,0,8,0,0,732
2014-03-17T20:38:28.219Z,0,0,18,0,0,0,732
2014-03-17T20:38:38.238Z,0,0,8,74,0,0,732
2014-03-17T20:38:48.251Z,0,0,0,59,0,0,732
2014-03-17T20:38:58.265Z,0,0,10,10,0,0,733
2014-03-17T20:39:08.284Z,0,0,0,100,0,0,732
2014-03-17T20:39:18.297Z,0,0,0,31,0,0,732
2014-03-17T20:39:28.311Z,0,0,0,36,0,0,732
2014-03-17T20:39:38.331Z,0,0,0,47,0,0,731
2014-03-17T20:39:48.344Z,8,0,0,58,0,0,731
2014-03-17T20:39:58.362Z,16,0,0,38,0,0,732
2014-03-17T20:40:08.376Z,21,0,0,45,0,0,732
2014-03-17T20:40:18.391Z,0,0,0,42,0,0,732
2014-03-17T20:40:28.408Z,0,0,12,36,0,0,731
2014-03-17T20:40:38.423Z,0,0,0,29,0,0,732
2014-03-17T20:40:48.441Z,0,0,20,29,0,0,731
2014-03-17T20:40:58.455Z,6,0,5,80,33,0,732
2014-03-17T20:41:08.469Z,0,0,0,9,2,0,732
2014-03-17T20:41:18.487Z,0,0,0,71,0,0,732
2014-03-17T20:41:28.501Z,0,0,0,6,0,0,732
2014-03-17T20:41:38.516Z,5,0,0,53,0,0,733
2014-03-17T20:41:48.534Z,27,0,0,55,0,0,731
2014-03-17T20:41:58.547Z,2,0,0,22,0,0,731
2014-03-17T20:42:08.562Z,2,0,0,32,0,0,732
2014-03-17T20:42:18.580Z,41,0,0,41,11,0,733
2014-03-17T20:42:28.594Z,13,0,10,45,25,0,732
2014-03-17T20:42:38.612Z,0,0,5,52,6,0,731
2014-03-17T20:42:48.627Z,0,0,0,33,14,0,732
2014-03-17T20:42:58.645Z,14,0,0,35,23,0,733
2014-03-17T20:43:08.659Z,18,0,0,44,29,0,732
2014-03-17T20:43:18.673Z,51,0,0,38,19,0,732
2014-03-17T20:43:28.691Z,26,0,0,34,26,0,732
2014-03-17T20:43:38.705Z,6,0,0,37,25,0,731
2014-03-17T20:43:48.723Z,0,0,0,50,24,0,732
2014-03-17T20:43:58.738Z,0,0,13,46,6,0,732
2014-03-17T20:44:08.752Z,0,0,0,46,0,0,732
2014-03-17T20:44:18.770Z,15,17,0,53,0,0,732
2014-03-17T20:44:28.783Z,0,10,0,56,0,0,731
2014-03-17T20:44:38.802Z,0,17,2,30,4,0,732
2014-03-17T20:44:48.817Z,0,4,10,33,0,0,731
2014-03-17T20:44:58.830Z,11,0,0,32,0,0,732
2014-03-17T20:45:08.848Z,8,0,0,35,15,0,732
2014-03-17T20:45:18.863Z,7,20,0,41,36,0,731
2014-03-17T20:45:28.877Z,0,0,0,53,15,0,732
2014-03-17T20:45:38.894Z,37,3,13,47,5,0,732
2014-03-17T20:45:48.909Z,11,8,18,50,48,0,732
2014-03-17T20:45:58.928Z,22,0,0,35,55,0,731
2014-03-17T20:46:08.942Z,3,0,0,56,72,0,731
2014-03-17T20:46:18.959Z,0,0,14,45,80,0,731
2014-03-17T20:46:28.974Z,0,0,3,37,75,41,732
2014-03-17T20:46:38.988Z,5,4,0,27,55,11,732
2014-03-17T20:46:49.006Z,0,8,0,37,74,0,732
2014-03-17T20:46:59.020Z,14,1,15,52,75,33,732
2014-03-17T20:47:09.039Z,3,18,0,46,50,50,732
2014-03-17T20:47:19.052Z,8,0,0,44,64,4,732
2014-03-17T20:47:29.070Z,0,27,2,46,56,0,732
2014-03-17T20:47:39.084Z,32,3,35,60,62,0,731
2014-03-17T20:47:49.100Z,15,0,0,47,39,0,732
2014-03-17T20:47:59.117Z,35,0,3,42,54,0,732
2014-03-17T20:48:09.131Z,26,0,0,38,55,50,732
2014-03-17T20:48:19.149Z,47,0,2,24,33,54,732
2014-03-17T20:48:29.166Z,10,0,10,38,51,25,732
2014-03-17T20:48:39.181Z,57,0,41,40,37,16,731
2014-03-17T20:48:49.196Z,15,0,36,35,45,52,732
2014-03-17T20:48:59.214Z,41,4,0,37,60,54,732
2014-03-17T20:49:09.228Z,0,0,74,49,40,46,731
2014-03-17T20:49:19.242Z,0,0,43,55,31,0,731
2014-03-17T20:49:29.260Z,67,0,29,41,25,36,732
2014-03-17T20:49:39.274Z,83,0,40,42,34,17,732
2014-03-17T20:49:49.292Z,73,0,3,51,42,59,731
2014-03-17T20:49:59.307Z,25,0,0,50,4,53,732
2014-03-17T20:50:09.325Z,44,0,33,44,69,4,732
2014-03-17T20:50:19.339Z,55,0,8,46,1,0,733
2014-03-17T20:50:29.357Z,64,0,2,49,0,0,731
2014-03-17T20:50:39.371Z,53,0,9,40,0,0,731
2014-03-17T20:50:49.385Z,53,0,30,43,0,0,732
2014-03-17T20:50:59.405Z,42,0,29,46,0,0,733
2014-03-17T20:51:09.418Z,50,0,27,49,0,0,731
2014-03-17T20:51:19.436Z,5,0,17,37,0,0,731
2014-03-17T20:51:29.449Z,32,0,18,36,0,0,732
2014-03-17T20:51:39.464Z,46,0,0,58,0,0,732
2014-03-17T20:51:49.482Z,54,0,7,44,0,0,732
2014-03-17T20:51:59.497Z,60,0,39,22,0,0,732
2014-03-17T20:52:09.514Z,13,2,5,37,0,19,732
2014-03-17T20:52:19.529Z,15,17,0,48,0,34,731
2014-03-17T20:52:29.547Z,43,19,1,38,0,0,731
2014-03-17T20:52:39.561Z,25,12,66,24,0,0,731
2014-03-17T20:52:49.576Z,13,23,74,72,0,2,732
2014-03-17T20:52:59.594Z,47,18,56,44,0,0,731
2014-03-17T20:53:09.608Z,30,31,17,10,0,0,732
2014-03-17T20:53:19.626Z,38,0,60,97,0,0,731
2014-03-17T20:53:29.640Z,56,0,0,0,0,37,732
2014-03-17T20:53:39.658Z,63,0,0,59,0,0,731
2014-03-17T20:53:49.672Z,42,0,0,48,0,0,732
2014-03-17T20:53:59.687Z,53,0,16,44,0,0,732
2014-03-17T20:54:09.705Z,74,0,9,42,0,0,731
2014-03-17T20:54:19.719Z,44,0,0,39,0,0,731
2014-03-17T20:54:29.737Z,0,6,0,51,0,0,731
2014-03-17T20:54:39.750Z,4,8,0,49,0,0,732
2014-03-17T20:54:49.765Z,39,0,0,60,0,0,731
2014-03-17T20:54:59.783Z,17,10,0,3,0,0,732
2014-03-17T20:55:09.797Z,13,0,0,0,0,0,732
2014-03-17T20:55:19.811Z,5,0,0,9,0,0,731
2014-03-17T20:55:29.830Z,0,0,0,99,0,33,732
2014-03-17T20:55:39.843Z,12,3,0,80,0,51,732
2014-03-17T20:55:49.861Z,16,0,0,0,0,52,731
2014-03-17T20:55:59.876Z,0,11,0,0,0,18,731
2014-03-17T20:56:09.891Z,0,12,0,15,0,0,732
2014-03-17T20:56:19.908Z,0,0,0,97,0,0,732
2014-03-17T20:56:29.922Z,0,18,0,14,0,0,732
2014-03-17T20:56:39.937Z,0,12,0,0,0,0,731
2014-03-17T20:56:49.955Z,0,0,24,0,0,24,732
2014-03-17T20:56:59.968Z,0,3,28,0,0,0,731
2014-03-17T20:57:09.987Z,0,7,0,77,0,0,732
2014-03-17T20:57:20.002Z,0,2,0,100,0,59,731
2014-03-17T20:57:30.019Z,0,0,0,100,0,83,732
2014-03-17T20:57:40.033Z,0,0,0,37,0,65,732
2014-03-17T20:57:50.047Z,0,14,0,12,0,58,732
2014-03-17T20:58:00.066Z,0,0,0,100,0,58,732
2014-03-17T20:58:10.081Z,0,12,0,33,0,66,731
2014-03-17T20:58:20.098Z,0,0,0,21,0,55,731
2014-03-17T20:58:30.112Z,0,19,0,54,0,61,732
2014-03-17T20:58:40.127Z,0,7,0,26,0,67,732
2014-03-17T20:58:50.145Z,0,0,0,53,0,49,731
2014-03-17T20:59:00.158Z,0,0,0,64,0,65,732
2014-03-17T20:59:10.177Z,0,0,0,10,0,60,731
2014-03-17T20:59:20.192Z,0,12,0,58,0,60,732
2014-03-17T20:59:30.205Z,0,4,0,53,0,68,732
2014-03-17T20:59:40.223Z,0,28,0,20,0,42,731
2014-03-17T20:59:50.237Z,0,0,0,72,0,64,731
2014-03-17T21:00:00.255Z,0,23,0,0,0,64,0
2014-03-17T21:00:10.269Z,0,76,0,0,0,78,7
2014-03-17T21:00:20.284Z,0,72,0,0,0,62,7
2014-03-17T21:00:30.302Z,0,94,0,0,0,87,7
2014-03-17T21:00:40.316Z,0,70,0,100,0,77,8
2014-03-17T21:00:50.334Z,0,35,0,100,0,79,6
2014-03-17T21:01:00.348Z,0,67,0,100,0,60,7
2014-03-17T21:01:10.366Z,0,67,0,22,0,69,7
2014-03-17T21:01:20.381Z,0,60,0,0,0,11,6
2014-03-17T21:01:30.395Z,0,66,0,0,0,36,7
2014-03-17T21:01:40.413Z,10,20,0,0,0,34,7
2014-03-17T21:01:50.427Z,32,74,0,0,9,53,7
2014-03-17T21:02:00.445Z,0,77,0,0,30,53,7
2014-03-17T21:02:10.459Z,6,65,0,57,15,53,7
2014-03-17T21:02:20.474Z,21,85,0,24,18,35,8
2014-03-17T21:02:30.492Z,0,82,0,26,18,33,7
2014-03-17T21:02:40.505Z,0,88,0,40,0,44,8
2014-03-17T21:02:50.524Z,0,51,0,41,0,38,8
2014-03-17T21:03:00.538Z,0,67,0,37,21,48,9
2014-03-17T21:03:10.552Z,0,63,0,38,17,39,8
2014-03-17T21:03:20.570Z,0,39,0,41,0,41,9
2014-03-17T21:03:30.585Z,0,46,0,34,8,48,7
2014-03-17T21:03:40.603Z,0,30,0,29,13,43,7
2014-03-17T21:03:50.617Z,0,44,0,50,31,76,7
2014-03-17T21:04:00.635Z,0,45,0,29,26,80,7
2014-03-17T21:04:10.649Z,0,41,0,16,11,73,7
2014-03-17T21:04:20.664Z,0,44,0,38,0,72,8
2014-03-17T21:04:30.682Z,0,79,0,48,0,84,5
2014-03-17T21:04:40.695Z,0,63,0,27,22,97,6
2014-03-17T21:04:50.714Z,0,45,0,40,2,89,7
2014-03-17T21:05:00.728Z,16,78,0,26,0,75,5
2014-03-17T21:05:10.742Z,0,87,0,45,0,80,7
2014-03-17T21:05:20.759Z,0,86,0,39,0,88,6
2014-03-17T21:05:30.775Z,0,75,0,35,0,83,7
2014-03-17T21:05:40.793Z,0,70,0,38,0,74,7
2014-03-17T21:05:50.806Z,0,41,0,35,0,73,8
2014-03-17T21:06:00.824Z,0,67,0,29,43,80,7
2014-03-17T21:06:10.839Z,0,48,0,42,14,83,7
2014-03-17T21:06:20.852Z,0,69,0,31,0,80,8
2014-03-17T21:06:30.872Z,0,68,0,36,0,73,7
2014-03-17T21:06:40.886Z,0,42,0,42,0,78,9
2014-03-17T21:06:50.903Z,0,81,0,31,0,83,6
2014-03-17T21:07:00.917Z,0,71,0,37,0,69,5
2014-03-17T21:07:10.932Z,0,89,0,33,0,69,6
2014-03-17T21:07:20.950Z,0,71,0,42,0,60,5
2014-03-17T21:07:30.964Z,0,86,3,29,0,27,6
2014-03-17T21:07:40.982Z,0,93,39,43,0,68,7
2014-03-17T21:07:50.997Z,0,72,0,29,0,69,7
2014-03-17T21:08:01.014Z,0,19,0,44,0,81,6
2014-03-17T21:08:11.028Z,0,5,0,28,0,80,7
2014-03-17T21:08:21.042Z,0,12,0,42,0,68,6
2014-03-17T21:08:31.062Z,0,11,0,33,0,77,5
2014-03-17T21:08:41.075Z,0,23,0,37,0,73,8
2014-03-17T21:08:51.089Z,0,11,0,33,0,61,6
2014-03-17T21:09:01.108Z,0,13,0,28,0,67,7
2014-03-17T21:09:11.121Z,0,22,0,34,0,61,6
2014-03-17T21:09:21.139Z,0,25,0,39,0,59,7
2014-03-17T21:09:31.153Z,0,38,0,33,0,75,5
2014-03-17T21:09:41.169Z,0,6,0,28,0,56,7
2014-03-17T21:09:51.186Z,0,43,0,51,0,57,7
2014-03-17T21:10:01.200Z,0,16,0,37,0,64,7
2014-03-17T21:10:11.219Z,0,0,0,3,0,58,7
2014-03-17T21:10:21.232Z,0,0,0,54,0,64,8
2014-03-17T21:10:31.246Z,0,29,0,71,0,55,5
2014-03-17T21:10:41.265Z,0,52,0,0,19,71,8
2014-03-17T21:10:51.279Z,0,69,0,32,0,69,8
2014-03-17T21:11:01.297Z,0,79,0,100,0,63,7
2014-03-17T21:11:11.311Z,0,39,0,100,25,52,7
2014-03-17T21:11:21.329Z,0,11,0,60,0,50,6
2014-03-17T21:11:31.343Z,0,11,0,100,3,53,8
2014-03-17T21:11:41.358Z,0,35,0,17,18,57,5
2014-03-17T21:11:51.376Z,0,40,0,31,15,71,8
2014-03-17T21:12:01.389Z,0,0,0,36,0,61,6
2014-03-17T21:12:11.408Z,0,28,0,56,0,60,8
2014-03-17T21:12:21.422Z,0,40,0,2,13,65,5
2014-03-17T21:12:31.436Z,0,4,0,46,8,57,6
2014-03-17T21:12:41.455Z,17,0,0,43,6,67,7
2014-03-17T21:12:51.469Z,0,32,0,100,0,76,5
2014-03-17T21:13:01.487Z,0,15,0,100,5,88,6
2014-03-17T21:13:11.501Z,0,64,0,100,0,79,6
2014-03-17T21:13:21.519Z,0,69,39,57,44,50,7
2014-03-17T21:13:31.533Z,0,67,3,0,30,34,9
2014-03-17T21:13:41.548Z,0,89,0,0,55,44,5
2014-03-17T21:13:51.566Z,0,71,0,0,85,56,7
2014-03-17T21:14:01.579Z,0,77,0,0,70,72,5
2014-03-17T21:14:11.598Z,0,40,0,0,54,52,7
2014-03-17T21:14:21.612Z,0,72,0,0,46,58,7
2014-03-17T21:14:31.626Z,0,71,0,0,34,80,7
2014-03-17T21:14:41.643Z,17,75,0,0,49,75,7
2014-03-17T21:14:51.659Z,0,93,0,82,19,75,6
2014-03-17T21:15:01.677Z,17,64,0,100,72,95,8
2014-03-17T21:15:11.691Z,6,49,0,100,71,82,8
2014-03-17T21:15:21.708Z,0,35,0,100,91,70,7
2014-03-17T21:15:31.723Z,27,0,0,100,79,94,5
2014-03-17T21:15:41.741Z,27,0,0,0,64,70,7
2014-03-17T21:15:51.755Z,49,50,3,0,86,69,7
2014-03-17T21:16:01.773Z,28,78,25,94,84,70,3
2014-03-17T21:16:11.788Z,41,50,0,0,87,76,7
2014-03-17T21:16:21.802Z,0,73,0,27,57,24,7
2014-03-17T21:16:31.819Z,0,51,0,34,59,0,6
2014-03-17T21:16:41.833Z,0,10,0,0,81,32,6
2014-03-17T21:16:51.853Z,0,24,0,77,82,66,7
2014-03-17T21:17:01.867Z,0,12,0,0,84,70,8
2014-03-17T21:17:11.880Z,0,6,0,69,71,41,7
2014-03-17T21:17:21.898Z,0,0,0,0,32,39,5
2014-03-17T21:17:31.913Z,0,31,0,58,7,71,6
2014-03-17T21:17:41.930Z,0,49,0,39,58,85,7
2014-03-17T21:17:51.945Z,0,4,0,9,88,82,7
2014-03-17T21:18:01.959Z,0,50,0,27,74,80,6
2014-03-17T21:18:11.978Z,0,60,0,35,66,87,8
2014-03-17T21:18:21.991Z,0,34,0,44,0,75,7
2014-03-17T21:18:32.009Z,0,15,0,56,0,50,6
2014-03-17T21:18:42.023Z,0,49,0,14,0,60,6
2014-03-17T21:18:52.039Z,0,9,0,60,0,60,7
2014-03-17T21:19:02.056Z,0,30,0,35,0,69,7
2014-03-17T21:19:12.070Z,0,51,0,23,0,71,6
2014-03-17T21:19:22.088Z,33,85,10,33,28,59,6
2014-03-17T21:19:32.102Z,17,54,14,25,0,48,6
2014-03-17T21:19:42.120Z,9,10,0,42,0,32,6
2014-03-17T21:19:52.135Z,0,0,3,38,0,30,5
2014-03-17T21:20:02.150Z,22,65,28,5,8,50,6
2014-03-17T21:20:12.167Z,8,74,16,51,12,16,7
2014-03-17T21:20:22.181Z,0,65,0,49,0,50,6
2014-03-17T21:20:32.199Z,30,49,0,0,25,45,7
2014-03-17T21:20:42.214Z,0,44,2,87,0,54,9
2014-03-17T21:20:52.228Z,2,24,49,0,37,52,6
2014-03-17T21:21:02.246Z,7,48,2,35,42,54,7
2014-03-17T21:21:12.260Z,8,42,0,46,44,53,6
2014-03-17T21:21:22.279Z,0,20,0,10,35,35,5
2014-03-17T21:21:32.292Z,0,5,0,53,53,0,8
2014-03-17T21:21:42.306Z,0,1,0,34,59,0,6
2014-03-17T21:21:52.324Z,0,18,39,16,79,0,6
2014-03-17T21:22:02.339Z,0,18,36,63,76,0,6
2014-03-17T21:22:12.357Z,0,41,47,17,60,0,5
2014-03-17T21:22:22.371Z,0,14,55,43,45,0,6
2014-03-17T21:22:32.389Z,0,40,5,45,41,0,6
2014-03-17T21:22:42.403Z,0,26,37,7,51,0,5
2014-03-17T21:22:52.417Z,0,35,42,25,40,0,8
2014-03-17T21:23:02.436Z,0,54,0,59,31,0,6
2014-03-17T21:23:12.449Z,0,20,0,24,22,0,7
2014-03-17T21:23:22.468Z,0,49,0,37,55,0,6
2014-03-17T21:23:32.482Z,24,24,0,9,23,0,6
2014-03-17T21:23:42.496Z,9,39,21,51,41,0,6
2014-03-17T21:23:52.513Z,0,54,0,53,59,0,6
2014-03-17T21:24:02.529Z,0,14,0,23,53,2,6
2014-03-17T21:24:12.543Z,0,0,2,53,54,32,5
2014-03-17T21:24:22.561Z,2,0,14,0,74,20,7
2014-03-17T21:24:32.574Z,0,8,18,48,78,29,6
2014-03-17T21:24:42.593Z,22,14,18,41,84,47,7
2014-03-17T21:24:52.607Z,0,0,0,38,86,51,6
2014-03-17T21:25:02.625Z,16,0,30,46,79,55,7
2014-03-17T21:25:12.640Z,17,0,22,43,16,41,6
2014-03-17T21:25:22.654Z,0,0,0,34,19,30,5
2014-03-17T21:25:32.672Z,0,12,0,8,14,59,7
2014-03-17T21:25:42.686Z,8,0,0,44,49,47,7
2014-03-17T21:25:52.704Z,40,0,15,46,15,18,7
2014-03-17T21:26:02.719Z,38,0,16,43,40,40,8
2014-03-17T21:26:12.733Z,6,0,0,41,8,52,6
2014-03-17T21:26:22.751Z,0,0,0,16,59,54,7
2014-03-17T21:26:32.764Z,0,0,0,30,89,52,7
